Build ID,Test Method,Flaky or Not,Detection Method,Traceback Cover,Number of Smells,Flaky Frequency,Size,Path
594548161,test_lookup_lemmatization,Flaky,Multi-Factor,T,3,0,0.20,5
594548161,test_doc_api_has_vector,Flaky,Multi-Factor,T,3,0,0.20,5
594548161,test_doc_api_similarity_match,Flaky,Multi-Factor,T,3,0,0.20,7
594548161,test_pickle_single_doc,Flaky,Multi-Factor,T,3,0,0.20,5
594548161,test_list_of_docs_pickles_efficiently,Flaky,Multi-Factor,T,3,1,0.20,11
594548161,test_user_data_from_disk,Flaky,Multi-Factor,T,3,0,0.20,6
594548161,test_user_data_unpickles,Flaky,Multi-Factor,T,3,0,0.20,6
594548161,test_hooks_unpickle,Flaky,Multi-Factor,T,3,0,0.20,8
594548161,test_doc_retokenize_spans_entity_split_iob,Non-Flaky,Multi-Factor,T,3,0,0.20,12
594548161,test_span_similarity_match,Flaky,Multi-Factor,T,3,0,0.20,7
594548161,test_doc_token_api_vectors,Non-Flaky,Multi-Factor,T,3,0,0.20,13
594548161,test_set_pos,Flaky,Multi-Factor,T,3,0,0.20,5
594548161,test_token0_has_sent_start_true,Non-Flaky,Multi-Factor,T,3,0,0.20,4
594548161,test_lang_initialize,Flaky,Multi-Factor,T,3,0,0.47,6
594548161,test_issue768,Flaky,Multi-Factor,T,3,0,0.20,9
594548161,test_add_label,Non-Flaky,Multi-Factor,T,3,1,0.20,14
594548161,test_get_oracle_actions,Non-Flaky,Multi-Factor,T,3,0,0.20,16
594548161,test_accept_blocked_token,Non-Flaky,Multi-Factor,T,3,0,0.20,40
594548161,test_overwrite_token,Non-Flaky,Multi-Factor,T,3,0,0.20,18
594548161,test_ruler_before_ner,Non-Flaky,Multi-Factor,T,3,0,0.33,17
594548161,test_ner_before_ruler,Non-Flaky,Multi-Factor,T,3,0,0.33,17
594548161,test_block_ner,Non-Flaky,Multi-Factor,T,3,0,0.20,13
594548161,test_beam_parse,Flaky,Multi-Factor,T,3,0,0.31,6
594548161,test_issue595,Non-Flaky,Multi-Factor,T,3,0,0.22,13
594548161,test_issue600,Flaky,Multi-Factor,T,3,0,0.20,3
594548161,test_issue743,Flaky,Multi-Factor,T,3,0,0.20,5
594548161,test_issue850,Non-Flaky,Multi-Factor,T,3,0,0.29,12
594548161,test_issue850_basic,Flaky,Multi-Factor,T,3,0,0.29,11
594548161,test_issue1061,Non-Flaky,Multi-Factor,T,3,0,0.20,16
594548161,test_issue1242,Flaky,Multi-Factor,T,3,0,0.20,6
594548161,test_issue1250,Flaky,Multi-Factor,T,3,0,0.20,8
594548161,test_issue1257,Flaky,Multi-Factor,T,3,0,0.20,5
594548161,test_issue1375,Flaky,Multi-Factor,T,3,0,0.20,8
594548161,test_issue1387,Flaky,Multi-Factor,T,3,0,0.22,11
594548161,test_issue1434,Flaky,Multi-Factor,T,3,0,0.29,11
594548161,test_issue1450,Non-Flaky,Multi-Factor,T,3,0,0.29,10
594548161,test_issue1488,Non-Flaky,Multi-Factor,T,3,1,0.20,18
594548161,test_issue1494,Non-Flaky,Multi-Factor,T,3,0,0.20,12
594548161,test_issue1506,Flaky,Multi-Factor,T,3,1,0.20,19
594548161,test_issue1537,Non-Flaky,Multi-Factor,T,3,0,0.20,21
594548161,test_issue1547,Flaky,Multi-Factor,T,3,0,0.38,7
594548161,test_issue1654,Non-Flaky,Multi-Factor,T,3,0,0.20,12
594548161,test_issue1757,Non-Flaky,Multi-Factor,T,3,0,0.20,10
594548161,test_issue1799,Non-Flaky,Multi-Factor,T,3,0,0.20,18
594548161,test_issue1834,Non-Flaky,Multi-Factor,T,3,0,0.20,14
594548161,test_issue1883,Flaky,Multi-Factor,T,3,0,0.29,7
594548161,test_issue1915,Flaky,Multi-Factor,T,3,0,0.20,6
594548161,test_issue1945,Flaky,Multi-Factor,T,3,0,0.29,8
594548161,test_issue2179,Flaky,Multi-Factor,T,3,0,0.19,11
594548161,test_issue2482,Flaky,Multi-Factor,T,3,0,0.33,5
594548161,test_issue2564,Flaky,Multi-Factor,T,3,0,0.29,11
594548161,test_issue2671,Non-Flaky,Multi-Factor,T,3,0,0.29,20
594548161,test_issue2782,Flaky,Multi-Factor,T,3,0,0.20,5
594548161,test_issue2800,Non-Flaky,Multi-Factor,T,3,2,0.15,17
594548161,test_issue2901,Flaky,Multi-Factor,T,3,0,0.33,7
594548161,test_issue3002,Flaky,Multi-Factor,T,3,0,0.20,6
594548161,test_issue3199,Flaky,Multi-Factor,T,3,0,0.20,7
594548161,test_issue3209,Non-Flaky,Multi-Factor,T,3,0,0.21,15
594548161,test_issue3248_1,Flaky,Multi-Factor,T,3,0,0.20,7
594548161,test_issue3248_2,Flaky,Multi-Factor,T,3,0,0.33,8
594548161,test_issue3289,Flaky,Multi-Factor,T,3,0,0.27,8
594548161,test_issue3345,Non-Flaky,Multi-Factor,T,3,0,0.43,81
594548161,test_issue3410,Non-Flaky,Multi-Factor,T,3,0,0.20,12
594548161,test_issue3456,Flaky,Multi-Factor,T,3,0,0.20,5
594548161,test_issue3468,Non-Flaky,Multi-Factor,T,3,0,0.20,13
594548161,test_issue3531,Non-Flaky,Multi-Factor,T,3,0,0.20,26
594548161,test_issue3611,Non-Flaky,Multi-Factor,T,3,1,0.33,37
594548161,test_issue3625,Flaky,Multi-Factor,T,3,0,0.20,5
594548161,test_issue3803,Flaky,Multi-Factor,T,3,0,0.20,5
594548161,test_issue3869,Flaky,Multi-Factor,T,3,0,0.20,7
594548161,test_issue3880,Non-Flaky,Multi-Factor,T,3,0,0.20,14
594548161,test_issue3959,Non-Flaky,Multi-Factor,T,3,0,0.20,16
594548161,test_issue4030,Non-Flaky,Multi-Factor,T,3,1,0.29,41
594548161,test_issue4042,Non-Flaky,Multi-Factor,T,3,0,0.43,25
594548161,test_issue4042_bug2,Non-Flaky,Multi-Factor,T,3,0,0.20,31
594548161,test_issue4190,Non-Flaky,Multi-Factor,T,3,0,0.20,17
594548161,test_issue4267,Non-Flaky,Multi-Factor,T,3,0,0.20,24
594548161,test_issue4272,Flaky,Multi-Factor,T,3,0,0.20,5
594548161,test_issue4313,Non-Flaky,Multi-Factor,T,3,0,0.20,24
594548161,test_issue4348,Non-Flaky,Multi-Factor,T,3,1,0.20,12
594548161,test_serialize_doc_bin,Non-Flaky,Multi-Factor,T,3,0,0.29,10
594548161,test_serialize_language_meta_disk,Flaky,Multi-Factor,T,3,0,0.38,5
594548161,test_serialize_with_custom_tokenizer,Non-Flaky,Multi-Factor,T,3,0,0.20,18
594548161,test_serialize_language_exclude,Non-Flaky,Multi-Factor,T,3,0,0.33,13
594548161,test_tokenizer_add_special_case_tag,Flaky,Multi-Factor,T,3,0,0.20,8
593978174,test_language_pipe,Non-Flaky,Traceback Coverage,T,0,0,0.17,5
593938542,test_language_pipe,Non-Flaky,Traceback Coverage,T,0,0,0.20,5
593906488,test_language_pipe,Non-Flaky,Traceback Coverage,T,0,0,0.25,5
593013950,test_serialize_doc_bin,Non-Flaky,Traceback Coverage,T,0,0,0.20,10
593013279,test_serialize_doc_bin,Non-Flaky,Traceback Coverage,T,0,0,0.25,10
592805909,test_vocab_prune_vectors,Non-Flaky,Traceback Coverage,T,0,0,0.33,16
591480430,test_tokenizer_special_cases_with_affixes,Flaky,Traceback Coverage,F,0,0,0.25,0
590885688,test_issue3248_2,Non-Flaky,Traceback Coverage,T,0,0,0.25,8
589391538,test_doc_add_entities_set_ents_iob,Missing factors,Multi-Factor,F,2,0,0.26,0
588959706,test_phrase_matcher_remove,Non-Flaky,Traceback Coverage,T,0,0,0.25,24
588959706,test_ruler_before_ner,Flaky,Traceback Coverage,F,0,0,0.25,17
588959706,test_ner_before_ruler,Flaky,Traceback Coverage,F,0,0,0.25,17
588959706,test_entity_ruler_entity_id,Flaky,Traceback Coverage,F,0,0,0.40,6
588959706,test_entity_ruler_cfg_ent_id_sep,Flaky,Traceback Coverage,F,0,0,0.25,7
588933151,test_preserving_links_asdoc,Flaky,Traceback Coverage,F,0,0,0.50,34
588933151,test_issue3345,Flaky,Traceback Coverage,F,0,0,0.40,81
587536678,test_tokenizer_validate_special_case,Flaky,Traceback Coverage,F,0,0,0.25,0
587055523,test_doc_add_entities_set_ents_iob,Missing factors,Multi-Factor,F,1,0,0.22,0
586969011,test_doc_add_entities_set_ents_iob,Non-Flaky,Traceback Coverage,T,0,0,0.24,10
586774467,test_doc_add_entities_set_ents_iob,Flaky,Multi-Factor,F,1,0,0.19,10
586758543,test_doc_add_entities_set_ents_iob,Flaky,Multi-Factor,F,1,0,0.20,10
586718063,test_doc_add_entities_set_ents_iob,Flaky,Multi-Factor,F,1,0,0.21,10
586711455,test_doc_add_entities_set_ents_iob,Flaky,Traceback Coverage,F,0,0,0.23,10
586706422,test_doc_add_entities_set_ents_iob,Flaky,Traceback Coverage,F,0,0,0.25,10
586421779,test_multiple_predictions,Non-Flaky,Traceback Coverage,T,0,0,0.25,3
586413345,test_issue4030,Non-Flaky,Traceback Coverage,T,0,1,0.20,42
586345718,test_issue4030,Non-Flaky,Traceback Coverage,T,0,1,0.25,42
584947765,test_issue2179,Non-Flaky,Traceback Coverage,T,0,0,0.16,11
584947765,test_issue2482,Non-Flaky,Traceback Coverage,T,0,0,0.30,5
584947765,test_issue3209,Non-Flaky,Traceback Coverage,T,0,0,0.18,15
584947765,test_issue3289,Non-Flaky,Traceback Coverage,T,0,0,0.22,8
584947765,test_entity_ruler_in_pipeline_from_issue,Non-Flaky,Traceback Coverage,T,0,0,0.22,13
584947765,test_issue4054,Non-Flaky,Traceback Coverage,T,0,0,0.27,18
584947765,test_issue4133,Non-Flaky,Traceback Coverage,T,0,0,0.22,17
584947765,test_issue4190,Non-Flaky,Traceback Coverage,T,0,0,0.12,17
584947765,test_serialize_parser_roundtrip_disk,Non-Flaky,Traceback Coverage,T,0,0,0.33,11
584947765,test_serialize_tagger_roundtrip_disk,Non-Flaky,Traceback Coverage,T,0,0,0.27,9
584947765,test_serialize_tensorizer_roundtrip_disk,Non-Flaky,Traceback Coverage,T,0,0,0.27,9
584947765,test_serialize_custom_tokenizer,Non-Flaky,Traceback Coverage,T,0,0,0.22,5
584947763,test_issue2179,Flaky,Multi-Factor,F,1,0,0.17,11
584947763,test_issue2482,Flaky,Multi-Factor,F,1,0,0.33,5
584947763,test_issue3209,Non-Flaky,Multi-Factor,F,1,0,0.19,15
584947763,test_issue3289,Non-Flaky,Multi-Factor,F,1,0,0.25,8
584947763,test_entity_ruler_in_pipeline_from_issue,Non-Flaky,Multi-Factor,F,1,0,0.25,13
584947763,test_issue4054,Non-Flaky,Multi-Factor,F,1,0,0.30,18
584947763,test_issue4133,Non-Flaky,Multi-Factor,F,1,0,0.25,17
584947763,test_issue4190,Non-Flaky,Multi-Factor,F,1,0,0.14,17
584947763,test_serialize_parser_roundtrip_disk,Flaky,Multi-Factor,F,1,0,0.36,11
584947763,test_serialize_tagger_roundtrip_disk,Flaky,Multi-Factor,F,1,0,0.30,9
584947763,test_serialize_tensorizer_roundtrip_disk,Flaky,Multi-Factor,F,1,0,0.30,9
584947763,test_serialize_custom_tokenizer,Flaky,Multi-Factor,F,1,0,0.25,5
584945987,test_lt_lemmatizer,Non-Flaky,Traceback Coverage,T,0,0,0.29,1
584945987,test_nl_lemmatizer_noun_lemmas_irreg,Non-Flaky,Traceback Coverage,T,0,0,0.33,3
584945987,test_nl_lemmatizer_verb_lemmas_irreg,Non-Flaky,Traceback Coverage,T,0,0,0.33,3
584945987,test_nl_lemmatizer_lookup_noun,Non-Flaky,Traceback Coverage,T,0,0,0.20,2
584945987,test_nl_lemmatizer_lookup_verb,Non-Flaky,Traceback Coverage,T,0,0,0.20,2
584945987,test_issue2179,Non-Flaky,Traceback Coverage,T,0,0,0.18,11
584945987,test_issue2482,Non-Flaky,Traceback Coverage,T,0,0,0.43,5
584945987,test_issue3209,Non-Flaky,Traceback Coverage,T,0,0,0.21,15
584945987,test_issue3289,Non-Flaky,Traceback Coverage,T,0,0,0.33,8
584945987,test_entity_ruler_in_pipeline_from_issue,Non-Flaky,Traceback Coverage,T,0,0,0.33,13
584945987,test_issue4054,Non-Flaky,Traceback Coverage,T,0,0,0.38,18
584945987,test_issue4133,Non-Flaky,Traceback Coverage,T,0,0,0.33,17
584945987,test_issue4190,Non-Flaky,Traceback Coverage,T,0,0,0.20,17
584945987,test_serialize_parser_roundtrip_disk,Non-Flaky,Traceback Coverage,T,0,0,0.44,11
584945987,test_serialize_tagger_roundtrip_disk,Non-Flaky,Traceback Coverage,T,0,0,0.38,9
584945987,test_serialize_tensorizer_roundtrip_disk,Non-Flaky,Traceback Coverage,T,0,0,0.38,9
584945987,test_serialize_custom_tokenizer,Non-Flaky,Traceback Coverage,T,0,0,0.33,5
584945983,test_lt_lemmatizer,Flaky,Multi-Factor,F,2,0,0.25,1
584945983,test_nl_lemmatizer_noun_lemmas_irreg,Flaky,Multi-Factor,F,2,0,0.29,3
584945983,test_nl_lemmatizer_verb_lemmas_irreg,Flaky,Multi-Factor,F,2,0,0.29,3
584945983,test_nl_lemmatizer_lookup_noun,Flaky,Multi-Factor,F,2,0,0.17,2
584945983,test_nl_lemmatizer_lookup_verb,Flaky,Multi-Factor,F,2,0,0.17,2
584945983,test_issue2179,Flaky,Multi-Factor,F,2,0,0.17,11
584945983,test_issue2482,Flaky,Multi-Factor,F,2,0,0.38,5
584945983,test_issue3209,Non-Flaky,Multi-Factor,F,2,0,0.20,15
584945983,test_issue3289,Flaky,Multi-Factor,F,2,0,0.29,8
584945983,test_entity_ruler_in_pipeline_from_issue,Non-Flaky,Multi-Factor,F,2,0,0.29,13
584945983,test_issue4054,Non-Flaky,Multi-Factor,F,2,0,0.33,18
584945983,test_issue4133,Flaky,Multi-Factor,F,2,0,0.29,17
584945983,test_issue4190,Flaky,Multi-Factor,F,2,0,0.17,17
584945983,test_serialize_parser_roundtrip_disk,Flaky,Multi-Factor,F,2,0,0.40,11
584945983,test_serialize_tagger_roundtrip_disk,Flaky,Multi-Factor,F,2,0,0.33,9
584945983,test_serialize_tensorizer_roundtrip_disk,Flaky,Multi-Factor,F,2,0,0.33,9
584945983,test_serialize_custom_tokenizer,Flaky,Multi-Factor,F,2,0,0.29,5
584942770,test_lt_lemmatizer,Flaky,Multi-Factor,F,2,0,0.33,1
584942770,test_nl_lemmatizer_noun_lemmas_irreg,Flaky,Multi-Factor,F,2,0,0.40,3
584942770,test_nl_lemmatizer_verb_lemmas_irreg,Flaky,Multi-Factor,F,2,0,0.40,3
584942770,test_nl_lemmatizer_lookup_noun,Flaky,Multi-Factor,F,2,0,0.25,2
584942770,test_nl_lemmatizer_lookup_verb,Flaky,Multi-Factor,F,2,0,0.25,2
584942770,test_issue2179,Flaky,Multi-Factor,F,2,0,0.19,11
584942770,test_issue2482,Flaky,Multi-Factor,F,2,0,0.50,5
584942770,test_issue3209,Non-Flaky,Multi-Factor,F,2,0,0.23,15
584942770,test_issue3289,Flaky,Multi-Factor,F,2,0,0.40,8
584942770,test_entity_ruler_in_pipeline_from_issue,Non-Flaky,Multi-Factor,F,2,0,0.40,13
584942770,test_issue4054,Non-Flaky,Multi-Factor,F,2,0,0.43,18
584942770,test_issue4133,Flaky,Multi-Factor,F,2,0,0.40,17
584942770,test_issue4190,Flaky,Multi-Factor,F,2,0,0.25,17
584942770,test_serialize_parser_roundtrip_disk,Flaky,Multi-Factor,F,2,0,0.50,11
584942770,test_serialize_tagger_roundtrip_disk,Flaky,Multi-Factor,F,2,0,0.43,9
584942770,test_serialize_tensorizer_roundtrip_disk,Flaky,Multi-Factor,F,2,0,0.43,9
584942770,test_serialize_custom_tokenizer,Flaky,Multi-Factor,F,2,0,0.40,5
582543517,test_lang_initialize,Non-Flaky,Traceback Coverage,T,0,0,0.47,6
582337222,test_lang_initialize,Non-Flaky,Traceback Coverage,T,0,0,0.44,6
579648420,test_issue1547,Flaky,Traceback Coverage,F,0,0,0.33,7
578759522,test_issue4054,Non-Flaky,Multi-Factor,F,1,0,0.33,18
578733778,test_issue4054,Non-Flaky,Multi-Factor,F,1,0,0.40,18
578505918,test_add_label_deserializes_correctly,Non-Flaky,Traceback Coverage,T,0,1,0.25,9
578505918,test_issue1727,Non-Flaky,Traceback Coverage,T,0,0,0.38,13
578505918,test_issue2179,Non-Flaky,Traceback Coverage,T,0,0,0.15,11
578505918,test_issue2482,Non-Flaky,Traceback Coverage,T,0,0,0.40,5
578505918,test_issue3209,Non-Flaky,Traceback Coverage,T,0,0,0.17,15
578505918,test_issue3289,Non-Flaky,Traceback Coverage,T,0,0,0.25,8
578505918,test_entity_ruler_in_pipeline_from_issue,Non-Flaky,Traceback Coverage,T,0,0,0.25,13
578505918,test_issue4054,Non-Flaky,Traceback Coverage,T,0,0,0.25,18
578505918,test_issue4133,Non-Flaky,Traceback Coverage,T,0,0,0.25,17
578505918,test_serialize_language_meta_disk,Non-Flaky,Traceback Coverage,T,0,0,0.33,5
578505918,test_serialize_language_exclude,Non-Flaky,Traceback Coverage,T,0,0,0.25,13
578505918,test_serialize_parser_roundtrip_bytes,Non-Flaky,Traceback Coverage,T,0,0,0.43,6
578505918,test_serialize_parser_roundtrip_disk,Non-Flaky,Traceback Coverage,T,0,0,0.43,11
578505918,test_to_from_bytes,Non-Flaky,Traceback Coverage,T,0,0,0.40,7
578505918,test_serialize_tagger_roundtrip_disk,Non-Flaky,Traceback Coverage,T,0,0,0.33,9
578505918,test_serialize_tensorizer_roundtrip_bytes,Non-Flaky,Traceback Coverage,T,0,0,0.33,5
578505918,test_serialize_tensorizer_roundtrip_disk,Non-Flaky,Traceback Coverage,T,0,0,0.33,7
578505918,test_serialize_pipe_exclude,Non-Flaky,Traceback Coverage,T,0,0,0.25,17
578505918,test_serialize_custom_tokenizer,Non-Flaky,Traceback Coverage,T,0,0,0.25,5
578505918,test_serialize_vocab,Non-Flaky,Traceback Coverage,T,0,0,0.25,4
578505918,test_serialize_vocab_roundtrip_bytes,Non-Flaky,Traceback Coverage,T,0,0,0.25,14
578505918,test_serialize_vocab_roundtrip_disk,Non-Flaky,Traceback Coverage,T,0,0,0.33,15
578505918,test_serialize_vocab_lex_attrs_bytes,Non-Flaky,Traceback Coverage,T,0,0,0.25,7
578505918,test_deserialize_vocab_seen_entries,Non-Flaky,Traceback Coverage,T,0,0,0.25,5
578505918,test_serialize_vocab_lex_attrs_disk,Non-Flaky,Traceback Coverage,T,0,0,0.33,10
577904584,test_displacy_parse_deps,Non-Flaky,Multi-Factor,F,1,0,0.29,20
576542221,test_displacy_parse_deps,Non-Flaky,Multi-Factor,F,1,0,0.23,20
576541781,test_displacy_parse_deps,Non-Flaky,Multi-Factor,T,1,0,0.25,20
576529032,test_displacy_parse_deps,Flaky,Traceback Coverage,F,0,0,0.33,20
576529032,test_doc_retokenize_spans_entity_merge,Non-Flaky,Traceback Coverage,T,0,0,0.27,18
576529032,test_issue3009,Flaky,Traceback Coverage,F,0,0,0.38,26
576528875,test_displacy_parse_deps,Flaky,Traceback Coverage,F,0,0,0.27,20
576528875,test_doc_retokenize_spans_entity_merge,Non-Flaky,Traceback Coverage,T,0,0,0.23,18
576528875,test_issue3009,Flaky,Traceback Coverage,F,0,0,0.33,26
576528847,test_displacy_parse_deps,Non-Flaky,Multi-Factor,F,1,0,0.30,20
576528847,test_doc_retokenize_spans_entity_merge,Non-Flaky,Multi-Factor,F,1,0,0.25,18
576528847,test_issue3009,Non-Flaky,Multi-Factor,F,1,0,0.36,26
576430627,test_displacy_parse_deps,Flaky,Traceback Coverage,F,0,0,0.38,20
576430627,test_doc_retokenize_spans_entity_merge,Non-Flaky,Traceback Coverage,T,0,0,0.30,18
576430627,test_issue3009,Flaky,Traceback Coverage,F,0,0,0.42,26
576430612,test_displacy_parse_deps,Non-Flaky,Multi-Factor,F,1,0,0.43,20
576430612,test_doc_retokenize_spans_entity_merge,Non-Flaky,Multi-Factor,F,1,0,0.33,18
576430612,test_issue3009,Non-Flaky,Multi-Factor,F,1,0,0.45,26
575024280,test_lookups_api,Non-Flaky,Multi-Factor,F,1,0,0.17,18
574982413,test_lookups_api,Non-Flaky,Multi-Factor,U,1,0,0.20,18
574915159,test_lookups_api,Non-Flaky,Multi-Factor,F,1,0,0.25,18
574910059,test_da_lemmatizer_lookup_assigns,Flaky,Multi-Factor,U,1,0,0.20,2
574910059,test_de_lemmatizer_lookup_assigns,Flaky,Multi-Factor,U,1,0,0.20,2
574910059,test_fr_lemmatizer_verb,Flaky,Multi-Factor,U,1,0,0.20,4
574910059,test_fr_lemmatizer_noun_verb_2,Flaky,Multi-Factor,U,1,0,0.20,2
574910059,test_fr_lemmatizer_noun_2,Flaky,Multi-Factor,U,1,0,0.20,3
574910059,test_lt_lemmatizer,Flaky,Multi-Factor,U,1,0,0.20,1
574910059,test_nl_lemmatizer_noun_lemmas_irreg,Flaky,Multi-Factor,U,1,0,0.25,3
574910059,test_nl_lemmatizer_verb_lemmas_irreg,Flaky,Multi-Factor,U,1,0,0.25,3
574910059,test_ro_lemmatizer_lookup_assigns,Flaky,Multi-Factor,U,1,0,0.20,2
574910059,test_lemmatizer_lookup_assigns,Flaky,Multi-Factor,U,1,0,0.43,2
574910059,test_tr_lemmatizer_lookup_assigns,Flaky,Multi-Factor,U,1,0,0.20,2
574888138,test_lang_initialize,Flaky,Multi-Factor,T,2,0,0.40,6
574888138,test_da_lemmatizer_lookup_assigns,Flaky,Multi-Factor,F,2,0,0.25,2
574888138,test_de_lemmatizer_lookup_assigns,Flaky,Multi-Factor,F,2,0,0.25,2
574888138,test_fr_lemmatizer_verb,Flaky,Multi-Factor,F,2,0,0.25,4
574888138,test_fr_lemmatizer_noun_verb_2,Flaky,Multi-Factor,F,2,0,0.25,2
574888138,test_fr_lemmatizer_noun_2,Flaky,Multi-Factor,F,2,0,0.25,3
574888138,test_lt_lemmatizer,Flaky,Multi-Factor,F,2,0,0.25,1
574888138,test_ro_lemmatizer_lookup_assigns,Flaky,Multi-Factor,F,2,0,0.25,2
574888138,test_lemmatizer_lookup_assigns,Flaky,Multi-Factor,F,2,0,0.50,2
574888138,test_tr_lemmatizer_lookup_assigns,Flaky,Multi-Factor,F,2,0,0.25,2
574844217,test_displacy_parse_deps,Flaky,Traceback Coverage,F,0,0,0.33,20
574844217,test_doc_retokenize_spans_entity_merge,Flaky,Traceback Coverage,F,0,0,0.25,18
574844217,test_issue3009,Flaky,Traceback Coverage,F,0,0,0.40,26
574342350,test_attr_pipeline_checks,Non-Flaky,Traceback Coverage,T,0,0,0.25,0
567273975,test_issue4042,Non-Flaky,Traceback Coverage,T,0,0,0.40,0
566993141,test_issue4042,Non-Flaky,Traceback Coverage,T,0,0,0.25,0
562768897,test_docs_to_json_roundtrip,Non-Flaky,Traceback Coverage,T,0,0,0.25,0
559075621,test_pl_lemmatizer_lookup,Non-Flaky,Traceback Coverage,T,0,0,0.20,0
559062537,test_pl_lemmatizer_lookup,Non-Flaky,Traceback Coverage,T,0,0,0.25,0
557914173,test_vocab_api_symbols,Flaky,Multi-Factor,F,2,0,0.20,1
557913789,test_vocab_api_symbols,Flaky,Traceback Coverage,F,0,0,0.25,1
557372525,test_issue3611,Non-Flaky,Traceback Coverage,T,0,1,0.25,34
557248081,test_lt_tokenizer_handles_long_text,Flaky,Traceback Coverage,F,0,0,0.20,3
557247828,test_lt_tokenizer_handles_long_text,Non-Flaky,Traceback Coverage,T,0,0,0.25,5
554181925,test_issue2901,Non-Flaky,Traceback Coverage,T,0,0,0.25,7
554168375,test_lang_initialize,Non-Flaky,Traceback Coverage,T,0,0,0.36,6
554151846,test_lang_initialize,Non-Flaky,Traceback Coverage,T,0,0,0.38,6
554077784,test_lang_initialize,Non-Flaky,Traceback Coverage,T,0,0,0.42,6
553427855,test_lang_initialize,Non-Flaky,Traceback Coverage,T,0,0,0.36,6
553414257,test_lang_initialize,Non-Flaky,Traceback Coverage,T,0,0,0.40,6
553261295,test_lang_initialize,Non-Flaky,Traceback Coverage,T,0,0,0.44,6
553260224,test_lang_initialize,Non-Flaky,Traceback Coverage,T,0,0,0.50,6
551639506,test_preserving_links_asdoc,Non-Flaky,Traceback Coverage,T,0,0,0.40,32
550296081,test_preserving_links_asdoc,Non-Flaky,Traceback Coverage,T,0,0,0.25,32
547663105,test_serialize_kb_disk,Non-Flaky,Traceback Coverage,T,0,0,0.20,14
547657774,test_serialize_kb_disk,Non-Flaky,Traceback Coverage,T,0,0,0.25,14
545085451,test_pretrain_make_docs,Non-Flaky,Traceback Coverage,T,0,0,0.25,31
534145313,test_tokenizer_handles_testcases,Non-Flaky,Traceback Coverage,T,0,0,0.25,0
531253452,test_doc_to_json_underscore_error_serialize,Non-Flaky,Traceback Coverage,T,0,0,0.17,5
531253452,test_token_underscore_method,Non-Flaky,Traceback Coverage,T,0,0,0.17,4
531253452,test_serialize_ext_attrs_from_bytes,Non-Flaky,Traceback Coverage,T,0,0,0.17,6
531253417,test_doc_to_json_underscore_error_serialize,Flaky,Traceback Coverage,F,0,0,0.14,5
531253417,test_token_underscore_method,Flaky,Traceback Coverage,F,0,0,0.14,4
531253417,test_serialize_ext_attrs_from_bytes,Flaky,Traceback Coverage,F,0,0,0.14,6
531251841,test_doc_to_json_underscore_error_serialize,Non-Flaky,Traceback Coverage,T,0,0,0.20,5
531251841,test_token_underscore_method,Non-Flaky,Traceback Coverage,T,0,0,0.20,4
531251841,test_serialize_ext_attrs_from_bytes,Non-Flaky,Traceback Coverage,T,0,0,0.20,6
531251831,test_doc_to_json_underscore_error_serialize,Non-Flaky,Traceback Coverage,T,0,0,0.25,5
531251831,test_token_underscore_method,Non-Flaky,Traceback Coverage,T,0,0,0.25,4
531251831,test_serialize_ext_attrs_from_bytes,Non-Flaky,Traceback Coverage,T,0,0,0.25,6
529992511,test_lemmatizer_lookup_assigns,Flaky,Traceback Coverage,F,0,0,0.40,0
523690902,test_entity_ruler_init,Non-Flaky,Traceback Coverage,T,0,0,0.38,10
523690902,test_entity_ruler_existing,Non-Flaky,Traceback Coverage,T,0,0,0.38,7
523690902,test_entity_ruler_existing_overwrite,Non-Flaky,Traceback Coverage,T,0,0,0.38,8
523690902,test_entity_ruler_existing_complex,Non-Flaky,Traceback Coverage,T,0,0,0.38,9
523690902,test_entity_ruler_entity_id,Non-Flaky,Traceback Coverage,T,0,0,0.25,6
523690902,test_issue3345,Non-Flaky,Traceback Coverage,T,0,0,0.25,0
521399016,test_lang_initialize,Non-Flaky,Traceback Coverage,T,0,0,0.43,6
521399016,test_lemmatizer_lookup_assigns,Non-Flaky,Traceback Coverage,T,0,0,0.25,0
520253329,test_create_symlink_windows,Non-Flaky,Traceback Coverage,T,0,0,0.25,14
510286081,test_add_label,Non-Flaky,Traceback Coverage,T,0,1,0.12,14
510286077,test_add_label,Non-Flaky,Multi-Factor,T,1,1,0.14,14
510280237,test_add_label,Flaky,Traceback Coverage,F,0,1,0.17,14
510280215,test_add_label,Non-Flaky,Multi-Factor,F,2,1,0.20,14
510279948,test_add_label,Non-Flaky,Multi-Factor,F,2,1,0.25,14
509972125,test_dependency_tree_matcher,Non-Flaky,Traceback Coverage,T,0,0,0.33,0
509902469,test_kb_valid_entities,Non-Flaky,Traceback Coverage,T,0,0,0.17,0
509902469,test_kb_invalid_entities,Non-Flaky,Traceback Coverage,T,0,0,0.17,0
509902469,test_kb_invalid_probabilities,Non-Flaky,Traceback Coverage,T,0,0,0.17,0
509902469,test_kb_invalid_combination,Non-Flaky,Traceback Coverage,T,0,0,0.17,0
509902469,test_candidate_generation,Non-Flaky,Traceback Coverage,T,0,0,0.17,0
509899864,test_kb_valid_entities,Non-Flaky,Traceback Coverage,T,0,0,0.20,0
